user_id,O_Score,C_Score,E_Score,A_Score,N_Score,Team_CPB-I-mean,Team_CPB-O-mean,Users-less-mean-A,Users-less-mean-A and C,Users-less-mean-C,Users-High-mean-N,Team_CPB-I-median,Team_CPB-O-median,No-JobState-in-Team,Dpt-CPB-I-mean,Dpt_CPB-O-mean,Dpt-Less-A-mean,Dpt-Less-AC-mean,Dpt-less-C-mean,Dpt-High-N-mean,Dpt_CPB-I-median,Dpt_CPB-O-median,No-JobState-in-Dpt,Job State,Leader_CPB-I,Leader_CPB-O
DJH0812,46.0,43.0,20.0,40.0,28.0,-15.004,-18.8496,12,7,10,10,-15.73,-18.057,3,-15.69128,-20.0350586667,71,35,60,78,-17.424,-20.9136,15,18,-10.648,-24.5672,
BBN0449,39.0,38.0,34.0,24.0,30.0,0,0,0,0,0,0,0,0,0,-16.3753333333,-19.1204666667,4,0,1,2,-17.908,-17.4212,0,18,-17.424,-11.0336,
PAH0819,12.0,20.0,36.0,26.0,41.0,-16.6738,-22.11482,6,4,7,11,-18.876,-23.6964,3,-15.68886,-20.186854,99,41,82,113,-17.424,-20.3936,26,18,-9.68,-22.192,
MSN1911,46.0,21.0,26.0,44.0,29.0,-15.1653333333,-16.9314666667,19,9,13,14,-16.94,-15.826,2,-15.121975,-19.2528275,82,38,70,74,-16.698,-19.3922,17,18,-18.876,-14.0764,
KFH0943,39.0,45.0,17.0,35.0,32.0,-17.4562666667,-19.8141066667,9,2,2,9,-18.876,-18.2364,2,-14.84428,-19.726492,50,29,52,54,-15.004,-19.3956,8,18,-22.264,-17.1896,
WHB1247,28.0,20.0,27.0,18.0,29.0,-15.4234666667,-20.4941866667,15,7,12,17,-16.94,-20.766,2,-15.121975,-19.2528275,82,38,70,74,-16.698,-19.3922,17,15,-21.78,-14.962,
KRC0441,30.0,38.0,30.0,24.0,24.0,0,0,0,0,0,0,0,0,0,-13.1486666667,-17.2698,4,2,3,3,-13.552,-15.0528,0,18,-16.456,-11.7784,
UAB0534,44.0,18.0,47.0,48.0,27.0,-12.4872,-17.92608,12,8,13,9,-10.164,-15.8396,1,-14.5361333333,-19.3291866667,76,42,75,76,-15.488,-19.2832,14,18,-7.744,-16.4016,
BCR0747,50.0,38.0,21.0,43.0,31.0,-16.8674,-21.23786,9,3,7,13,-18.392,-23.2888,1,-15.69128,-20.0350586667,71,35,60,78,-17.424,-20.9136,15,18,-16.94,-18.166,
DAR0139,40.0,41.0,10.0,23.0,32.0,0,0,0,0,0,0,0,0,0,-14.2434285714,-16.0065142857,6,3,4,1,-10.648,-13.1272,0,18,-8.712,-14.6168,
HKW1995,44.0,39.0,39.0,15.0,34.0,-13.3791428571,-19.3458,7,4,10,5,-12.584,-18.9176,0,-14.84428,-19.726492,50,29,52,54,-15.004,-19.3956,8,18,-18.392,-20.1688,
GFM1815,40.0,44.0,11.0,15.0,36.0,-15.8752,-20.44128,16,5,9,16,-18.392,-20.1688,5,-15.68886,-20.186854,99,41,82,113,-17.424,-20.3936,26,7,-18.876,-31.2364,
MHH0980,33.0,30.0,43.0,43.0,35.0,-15.7784,-21.0010933333,6,3,6,5,-16.456,-22.1784,2,-15.500626087,-20.6300069565,51,30,51,54,-16.456,-22.1784,12,18,-9.196,-19.4444,
KCH1437,21.0,14.0,45.0,18.0,31.0,-14.9717333333,-20.84176,14,6,13,17,-17.182,-21.6198,3,-15.1889681529,-19.7418165605,81,40,67,87,-17.424,-18.8336,21,18,-11.132,-11.1948,
MCP0611,19.0,19.0,19.0,45.0,29.0,-16.2462666667,-20.7797733333,14,3,13,18,-17.424,-21.4336,3,-15.68886,-20.186854,99,41,82,113,-17.424,-20.3936,26,10,-20.328,-28.0392,
RWJ1403,44.0,20.0,38.0,13.0,30.0,-16.3914666667,-18.98672,17,7,11,16,-18.634,-17.6426,5,-15.3554394904,-19.6899082803,77,35,66,81,-16.94,-20.246,25,18,-16.94,-26.486,
BCL0231,19.0,13.0,41.0,30.0,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,-18.876,-23.9564,
HMD1505,30.0,36.0,23.0,30.0,22.0,-16.3592,-20.32888,16,6,9,17,-18.392,-19.6488,3,-15.3153630573,-19.5319541401,84,33,63,80,-17.424,-19.3536,20,18,-16.456,-17.4984,
KLG0576,33.0,20.0,25.0,21.0,33.0,-14.0118,-21.35502,7,3,11,12,-13.31,-23.559,0,-14.5361333333,-19.3291866667,76,42,75,76,-15.488,-19.2832,14,18,-17.908,-25.2212,
ADR0810,46.0,37.0,11.0,23.0,30.0,-15.1492,-19.33588,11,7,10,9,-16.214,-18.7246,3,-15.69128,-20.0350586667,71,35,60,78,-17.424,-20.9136,15,18,-10.648,-24.5672,
JCC0016,44.0,15.0,22.0,17.0,22.0,0,0,0,0,0,0,0,0,0,-12.1,-16.5166666667,2,1,2,2,-11.616,-14.4624,0,18,-23.232,-14.8848,
JJL1566,18.0,42.0,40.0,26.0,33.0,-14.2296,-19.1421066667,9,7,9,11,-14.52,-16.908,0,-14.84428,-19.726492,50,29,52,54,-15.004,-19.3956,8,18,-18.876,-22.9164,
IAH1241,30.0,43.0,36.0,18.0,39.0,-15.0524,-20.3810266667,15,8,13,16,-16.698,-20.6922,3,-15.121975,-19.2528275,82,38,70,74,-16.698,-19.3922,17,18,-21.78,-14.962,
GJM1409,40.0,46.0,36.0,17.0,31.0,-15.972,-18.7894666667,17,8,12,16,-18.15,-17.495,5,-15.3554394904,-19.6899082803,77,35,66,81,-16.94,-20.246,25,18,-16.94,-26.486,
TBH1514,39.0,40.0,13.0,36.0,28.0,-16.2946666667,-20.2052,16,6,9,17,-17.908,-19.5012,3,-15.3153630573,-19.5319541401,84,33,63,80,-17.424,-19.3536,20,18,-16.456,-17.4984,
ITV0200,46.0,20.0,15.0,39.0,31.0,0,0,0,0,0,0,0,0,0,-15.1889681529,-19.7418165605,81,40,67,87,-17.424,-18.8336,21,18,-8.228,-25.3892,
GJB0363,43.0,44.0,15.0,15.0,27.0,0,0,0,0,0,0,0,0,0,-14.8657142857,-17.3848571429,5,3,3,1,-16.456,-16.4584,0,18,-10.164,-9.3396,
DNJ0740,38.0,40.0,30.0,17.0,30.0,-14.4877333333,-20.7808266667,7,5,8,6,-13.068,-19.5852,2,-15.7321043478,-19.5565982609,63,29,47,52,-17.424,-18.3136,20,10,-19.36,-27.744,
NAH1366,46.0,45.0,19.0,13.0,29.0,-15.6977333333,-20.43916,12,5,13,20,-17.182,-22.3998,3,-15.68886,-20.186854,99,41,82,113,-17.424,-20.3936,26,11,-19.36,-26.184,
MGH0593,43.0,41.0,38.0,12.0,45.0,-16.0484210526,-19.8098947368,9,6,7,7,-16.94,-20.766,1,-14.5361333333,-19.3291866667,76,42,75,76,-15.488,-19.2832,14,18,-7.26,-8.454,
CCM1270,34.0,40.0,27.0,37.0,33.0,-13.7778666667,-20.2003466667,13,7,17,11,-12.342,-21.9638,3,-15.3153630573,-19.5319541401,84,33,63,80,-17.424,-19.3536,20,18,-4.84,-8.756,
IAG1051,18.0,36.0,39.0,37.0,28.0,-16.1817333333,-19.28676,17,6,13,17,-17.666,-18.6474,4,-15.68886,-20.186854,99,41,82,113,-17.424,-20.3936,26,18,-14.036,-16.7604,
BIM0885,41.0,24.0,19.0,27.0,21.0,-14.5522666667,-18.21784,19,10,13,16,-16.698,-16.5322,3,-15.617477707,-19.3226853503,89,39,59,90,-17.424,-17.7936,11,18,-18.876,-17.1964,
TFS1081,41.0,47.0,24.0,19.0,39.0,-15.8752,-19.5746133333,17,4,9,11,-17.182,-17.4598,4,-15.3554394904,-19.6899082803,77,35,66,81,-16.94,-20.246,25,18,-17.424,-14.1536,
MDR0572,35.0,20.0,42.0,10.0,32.0,-14.0118,-21.64102,7,3,11,12,-13.31,-23.559,0,-14.5361333333,-19.3291866667,76,42,75,76,-15.488,-19.2832,14,18,-17.908,-25.2212,
YYH0949,36.0,21.0,20.0,36.0,32.0,-14.6813333333,-18.7945333333,8,4,7,9,-15.972,-17.3508,1,-15.500626087,-20.6300069565,51,30,51,54,-16.456,-22.1784,12,18,-18.392,-14.9688,
MDR1497,37.0,40.0,30.0,37.0,17.0,-16.2946666667,-20.1878666667,16,6,9,17,-17.908,-19.5012,3,-15.3153630573,-19.5319541401,84,33,63,80,-17.424,-19.3536,20,18,-16.456,-17.4984,
MKG0606,38.0,37.0,18.0,36.0,32.0,-14.8346,-20.09794,12,7,9,12,-17.666,-18.6474,2,-15.68886,-20.186854,99,41,82,113,-17.424,-20.3936,26,18,-5.324,-21.9036,
JDJ1949,45.0,50.0,33.0,27.0,24.0,-17.1013333333,-21.3178666667,14,4,7,15,-17.908,-21.8412,4,-15.3153630573,-19.5319541401,84,33,63,80,-17.424,-19.3536,20,13,-23.716,-22.8324,
BDM0274,38.0,24.0,40.0,13.0,37.0,-13.7214,-18.77046,11,5,9,10,-15.972,-18.3908,8,-14.4877333333,-18.6834933333,34,14,27,36,-16.214,-17.9446,16,18,-5.808,-10.0912,
JNR1592,36.0,21.0,41.0,19.0,32.0,-13.8908,-18.9867866667,16,9,15,15,-13.552,-16.8728,3,-15.68886,-20.186854,99,41,82,113,-17.424,-20.3936,26,18,-20.812,-17.7868,
HRR1154,21.0,35.0,15.0,15.0,34.0,-16.2301333333,-21.0001866667,9,3,6,7,-18.392,-18.6088,3,-15.7321043478,-19.5565982609,63,29,47,52,-17.424,-18.3136,20,18,-21.296,-20.0144,
OWC0518,36.0,45.0,42.0,38.0,43.0,-14.1005333333,-21.0787466667,8,5,8,7,-14.52,-18.468,0,-15.500626087,-20.6300069565,51,30,51,54,-16.456,-22.1784,12,18,-18.876,-19.7964,
BKG0597,16.0,26.0,24.0,25.0,36.0,-15.1008,-20.46512,11,6,8,12,-17.908,-19.2412,2,-15.68886,-20.186854,99,41,82,113,-17.424,-20.3936,26,18,-5.324,-21.9036,
AMM1285,23.0,38.0,44.0,17.0,28.0,-13.8101333333,-20.5568533333,12,7,17,12,-12.342,-22.7438,3,-15.3153630573,-19.5319541401,84,33,63,80,-17.424,-19.3536,20,18,-4.84,-8.756,
YLH0423,42.0,37.0,15.0,33.0,26.0,-15.1169333333,-19.0487066667,17,5,12,15,-18.15,-20.095,5,-15.3153630573,-19.5319541401,84,33,63,80,-17.424,-19.3536,20,18,-6.292,-12.8388,
KCW1215,47.0,33.0,45.0,17.0,25.0,-14.8104,-19.02456,10,6,9,8,-16.214,-18.9846,1,-15.69128,-20.0350586667,71,35,60,78,-17.424,-20.9136,15,18,-14.52,-13.788,
IRC1877,21.0,35.0,21.0,44.0,24.0,-15.2944,-19.12016,14,7,13,18,-16.214,-20.5446,3,-15.1889681529,-19.7418165605,81,40,67,87,-17.424,-18.8336,21,18,-9.196,-14.2444,
KBL1728,38.0,39.0,30.0,25.0,23.0,-13.9230666667,-16.9166266667,20,9,16,19,-14.52,-15.868,4,-15.3153630573,-19.5319541401,84,33,63,80,-17.424,-19.3536,20,18,-6.292,-17.5188,
SFA1912,17.0,18.0,43.0,22.0,23.0,-15.2137333333,-17.32756,18,8,13,14,-16.94,-15.826,2,-15.121975,-19.2528275,82,38,70,74,-16.698,-19.3922,17,18,-18.876,-14.0764,
GNV1082,30.0,15.0,23.0,34.0,30.0,-16.3914666667,-19.4720533333,18,4,8,11,-17.424,-17.2736,4,-15.3554394904,-19.6899082803,77,35,66,81,-16.94,-20.246,25,18,-17.424,-14.1536,
PRG0336,39.0,41.0,23.0,19.0,27.0,-17.7466666667,-18.828,9,2,3,7,-18.876,-18.2364,2,-15.69128,-20.0350586667,71,35,60,78,-17.424,-20.9136,15,18,-22.748,-13.1772,
ZAD1035,40.0,43.0,15.0,26.0,32.0,-16.0688,-19.4429866667,16,6,13,16,-17.424,-18.5736,4,-15.68886,-20.186854,99,41,82,113,-17.424,-20.3936,26,18,-14.036,-16.7604,
LTH0528,13.0,12.0,30.0,12.0,27.0,-12.6324,-18.90636,11,7,13,9,-10.164,-16.6196,1,-14.5361333333,-19.3291866667,76,42,75,76,-15.488,-19.2832,14,18,-7.744,-16.4016,
REL0910,41.0,42.0,16.0,13.0,29.0,-17.3514,-21.54146,9,1,6,11,-18.392,-21.9888,1,-15.4557333333,-19.40336,33,16,29,32,-16.456,-18.7984,6,18,-23.232,-24.2448,
CMM1987,42.0,30.0,44.0,45.0,29.0,-13.6902857143,-18.3264,8,4,9,6,-12.584,-17.8776,0,-14.84428,-19.726492,50,29,52,54,-15.004,-19.3956,8,18,-18.392,-20.1688,
JJA1164,17.0,21.0,22.0,36.0,22.0,-16.6818666667,-20.4099466667,10,3,5,8,-18.392,-17.5688,3,-15.7321043478,-19.5565982609,63,29,47,52,-17.424,-18.3136,20,18,-21.296,-20.0144,
BGF1845,20.0,20.0,25.0,41.0,26.0,-14.5845333333,-20.1343466667,12,7,17,16,-14.036,-20.4004,5,-15.3554394904,-19.6899082803,77,35,66,81,-16.94,-20.246,25,18,-13.068,-29.9852,
HMC1847,48.0,16.0,25.0,46.0,24.0,-14.6490666667,-20.06736,12,7,17,16,-14.036,-20.4004,5,-15.3554394904,-19.6899082803,77,35,66,81,-16.94,-20.246,25,18,-13.068,-29.9852,
JBC1885,24.0,46.0,33.0,40.0,29.0,-15.0685333333,-20.5419466667,7,5,8,6,-14.52,-22.108,1,-15.1953488372,-20.6511627907,37,20,39,41,-17.424,-22.4736,12,18,-12.1,-13.05,
VLV0933,33.0,40.0,41.0,18.0,33.0,-17.6176,-20.45264,8,2,2,9,-18.876,-18.2364,2,-14.84428,-19.726492,50,29,52,54,-15.004,-19.3956,8,18,-22.264,-17.1896,
PLF1030,38.0,35.0,30.0,29.0,36.0,-16.1978666667,-19.4303466667,17,6,13,16,-17.666,-18.6474,3,-15.68886,-20.186854,99,41,82,113,-17.424,-20.3936,26,11,-14.036,-16.7604,
LRV1554,26.0,23.0,39.0,23.0,31.0,-16.1333333333,-19.532,17,4,8,18,-17.908,-18.9812,1,-15.617477707,-19.3226853503,89,39,59,90,-17.424,-17.7936,11,18,-16.94,-14.526,
ADH0153,44.0,38.0,12.0,23.0,32.0,-14.8104,-20.42856,11,7,9,12,-17.666,-19.1674,2,-15.68886,-20.186854,99,41,82,113,-17.424,-20.3936,26,18,-5.324,-21.9036,
DZM1550,41.0,17.0,17.0,36.0,20.0,-14.6168,-19.22552,18,12,15,21,-16.456,-17.4984,4,-15.1889681529,-19.7418165605,81,40,67,87,-17.424,-18.8336,21,18,-8.228,-25.3892,
JLL1975,43.0,35.0,23.0,41.0,33.0,-16.214,-19.9899333333,16,7,12,19,-17.666,-17.3474,3,-15.617477707,-19.3226853503,89,39,59,90,-17.424,-17.7936,11,18,-17.424,-28.7136,
MYB0686,21.0,11.0,24.0,33.0,22.0,-14.036,-18.3464,12,6,9,11,-15.972,-17.8708,8,-14.4877333333,-18.6834933333,34,14,27,36,-16.214,-17.9446,16,18,-5.808,-10.0912,
FMH1018,46.0,24.0,42.0,37.0,20.0,-14.2296,-18.74344,10,6,10,11,-14.52,-20.028,2,-14.5361333333,-19.3291866667,76,42,75,76,-15.488,-19.2832,14,18,-5.808,-9.5712,
CRW0627,25.0,40.0,45.0,44.0,33.0,-15.9074666667,-20.6937866667,14,3,14,17,-16.456,-21.1384,4,-15.68886,-20.186854,99,41,82,113,-17.424,-20.3936,26,18,-20.328,-28.0392,
HRE0297,40.0,26.0,42.0,22.0,39.0,0,0,0,0,0,0,0,0,0,-15.7321043478,-19.5565982609,63,29,47,52,-17.424,-18.3136,20,18,-10.164,-18.6996,
GTP1369,42.0,39.0,15.0,20.0,26.0,-15.7945333333,-20.3473466667,12,5,13,20,-17.182,-22.3998,4,-15.68886,-20.186854,99,41,82,113,-17.424,-20.3936,26,18,-19.36,-26.184,
RNB1685,48.0,18.0,38.0,24.0,23.0,-15.1976,-19.7839733333,14,7,13,12,-16.94,-20.766,2,-15.121975,-19.2528275,82,38,70,74,-16.698,-19.3922,17,18,-16.94,-14.006,
DZO0999,31.0,45.0,37.0,16.0,30.0,-16.4076,-19.35564,12,4,7,10,-17.908,-18.4612,1,-14.5361333333,-19.3291866667,76,42,75,76,-15.488,-19.2832,14,18,-20.328,-18.1592,
SVF1858,19.0,32.0,44.0,24.0,34.0,-15.3428,-19.4815866667,13,7,13,17,-16.698,-21.4722,3,-15.1889681529,-19.7418165605,81,40,67,87,-17.424,-18.8336,21,18,-9.196,-14.2444,
EKS1182,36.0,38.0,36.0,46.0,21.0,-13.5842666667,-18.2519733333,7,4,8,8,-9.68,-18.552,1,-15.7321043478,-19.5565982609,63,29,47,52,-17.424,-18.3136,20,18,-9.196,-12.1644,
NRR0476,50.0,38.0,22.0,42.0,31.0,-15.0685333333,-18.2539466667,9,7,9,6,-14.036,-16.7604,2,-14.84428,-19.726492,50,29,52,54,-15.004,-19.3956,8,18,-13.068,-12.3052,
CBD1128,39.0,33.0,23.0,37.0,27.0,-14.762,-19.2178,11,4,8,14,-18.392,-18.0888,6,-14.4877333333,-18.6834933333,34,14,27,36,-16.214,-17.9446,16,18,-4.84,-23.316,
WIW1212,37.0,30.0,46.0,20.0,35.0,-14.883,-18.9687,10,5,8,7,-16.214,-18.9846,1,-15.69128,-20.0350586667,71,35,60,78,-17.424,-20.9136,15,18,-14.52,-13.788,
KJS1956,41.0,40.0,36.0,18.0,32.0,-16.1333333333,-20.364,15,7,12,19,-17.182,-20.0598,3,-15.617477707,-19.3226853503,89,39,59,90,-17.424,-17.7936,11,18,-17.424,-28.7136,
KDB1036,30.0,47.0,39.0,39.0,37.0,-16.0042666667,-19.1979733333,17,6,13,16,-17.424,-18.5736,4,-15.68886,-20.186854,99,41,82,113,-17.424,-20.3936,26,18,-14.036,-16.7604,
AWB1661,30.0,15.0,43.0,25.0,29.0,-16.2624,-21.0446933333,6,2,6,7,-18.876,-21.3564,5,-15.1953488372,-20.6511627907,37,20,39,41,-17.424,-22.4736,12,18,-22.264,-16.6696,
AEC1085,48.0,35.0,19.0,45.0,36.0,-16.0688,-19.1829866667,18,4,9,11,-17.424,-17.2736,4,-15.3554394904,-19.6899082803,77,35,66,81,-16.94,-20.246,25,18,-17.424,-14.1536,
LDM0399,44.0,39.0,10.0,10.0,33.0,0,0,0,0,0,0,0,0,0,-17.424,-17.7936,2,0,1,2,-18.392,-17.8288,0,18,-13.068,-22.1852,
BYW1523,44.0,37.0,18.0,23.0,24.0,-14.6490666667,-19.2700266667,16,8,13,16,-16.214,-18.4646,0,-15.617477707,-19.3226853503,89,39,59,90,-17.424,-17.7936,11,18,-11.132,-12.7548,
ZJT1601,10.0,50.0,38.0,10.0,35.0,-14.1812,-19.24868,15,7,14,17,-15.972,-19.1708,8,-15.3554394904,-19.6899082803,77,35,66,81,-16.94,-20.246,25,18,-16.94,-22.326,
SSH1780,44.0,33.0,41.0,40.0,28.0,-14.3909333333,-21.3059733333,5,3,8,7,-15.004,-23.8156,3,-14.84428,-19.726492,50,29,52,54,-15.004,-19.3956,8,18,-18.876,-29.1564,
JOB0532,50.0,34.0,19.0,20.0,22.0,-12.1,-18.536,11,8,14,9,-9.922,-16.5458,1,-14.5361333333,-19.3291866667,76,42,75,76,-15.488,-19.2832,14,18,-7.744,-16.4016,
LMP1543,39.0,44.0,33.0,39.0,22.0,-14.5361333333,-18.9582533333,17,8,13,16,-16.214,-18.4646,0,-15.617477707,-19.3226853503,89,39,59,90,-17.424,-17.7936,11,18,-11.132,-12.7548,
LSB1588,33.0,17.0,33.0,18.0,28.0,-13.9553333333,-19.0238,16,9,15,16,-13.552,-16.8728,3,-15.68886,-20.186854,99,41,82,113,-17.424,-20.3936,26,18,-20.812,-17.7868,
LXM1361,38.0,20.0,21.0,41.0,30.0,-16.1010666667,-20.0768266667,13,5,12,19,-17.424,-21.4336,4,-15.68886,-20.186854,99,41,82,113,-17.424,-20.3936,26,18,-19.36,-26.184,
ICW0083,50.0,48.0,23.0,40.0,24.0,-12.7130666667,-18.64496,8,7,10,7,-10.164,-15.5796,2,-15.500626087,-20.6300069565,51,30,51,54,-16.456,-22.1784,12,18,-20.812,-22.4668,
GCC1659,38.0,12.0,41.0,22.0,32.0,-14.6974666667,-19.4927866667,17,11,15,20,-16.456,-18.0184,4,-15.1889681529,-19.7418165605,81,40,67,87,-17.424,-18.8336,21,18,-8.228,-21.2292,
RCD0299,34.0,24.0,41.0,18.0,29.0,-15.2944,-18.1148266667,9,6,6,6,-17.424,-17.7936,2,-15.7321043478,-19.5565982609,63,29,47,52,-17.424,-18.3136,20,18,-10.164,-18.6996,
RKG0607,12.0,22.0,19.0,42.0,38.0,-15.1976,-20.05264,12,7,8,12,-17.908,-18.7212,2,-15.68886,-20.186854,99,41,82,113,-17.424,-20.3936,26,18,-5.324,-21.9036,
PTM1432,34.0,27.0,39.0,42.0,31.0,-14.762,-20.3618,15,7,13,17,-17.182,-19.5398,2,-15.1889681529,-19.7418165605,81,40,67,87,-17.424,-18.8336,21,8,-11.132,-11.1948,
OHC1798,17.0,19.0,26.0,28.0,30.0,-16.2785333333,-20.3389466667,16,4,8,16,-18.634,-19.7226,6,-15.68886,-20.186854,99,41,82,113,-17.424,-20.3936,26,18,-18.876,-31.2364,
CLJ1447,17.0,19.0,32.0,39.0,24.0,-16.8432,-20.11248,7,4,4,8,-19.36,-21.504,0,-15.1953488372,-20.6511627907,37,20,39,41,-17.424,-22.4736,12,18,-22.264,-23.9496,
LJM0215,39.0,18.0,19.0,46.0,33.0,0,0,0,0,0,0,0,0,0,-18.9566666667,-26.1476666667,0,0,1,3,-19.844,-26.3316,0,18,-9.68,-23.232,
CZK1473,37.0,45.0,14.0,43.0,30.0,-15.0524,-17.6596933333,17,6,13,13,-16.456,-17.7584,5,-15.121975,-19.2528275,82,38,70,74,-16.698,-19.3922,17,18,-11.616,-8.7424,
LVF1626,39.0,20.0,34.0,35.0,22.0,-14.6652,-18.9629466667,16,7,13,18,-16.456,-17.7584,7,-15.3554394904,-19.6899082803,77,35,66,81,-16.94,-20.246,25,13,-16.94,-22.326,
KCB1799,47.0,39.0,43.0,34.0,25.0,-15.9558666667,-20.1365466667,17,5,9,17,-18.392,-19.6488,6,-15.68886,-20.186854,99,41,82,113,-17.424,-20.3936,26,18,-18.876,-31.2364,
HMH1596,10.0,18.0,45.0,16.0,33.0,-13.9392,-19.0535466667,16,9,15,15,-13.552,-16.8728,3,-15.68886,-20.186854,99,41,82,113,-17.424,-20.3936,26,18,-20.812,-17.7868,
BCG0853,22.0,20.0,37.0,19.0,27.0,-15.3912,-19.3750133333,16,4,11,15,-18.15,-20.095,5,-15.3153630573,-19.5319541401,84,33,63,80,-17.424,-19.3536,20,18,-6.292,-12.8388,
CQR1172,44.0,49.0,24.0,10.0,36.0,-13.2293333333,-19.3917333333,6,4,8,7,-9.68,-19.592,0,-15.7321043478,-19.5565982609,63,29,47,52,-17.424,-18.3136,20,14,-9.196,-12.1644,
RVJ0046,38.0,18.0,43.0,26.0,23.0,-14.2054,-17.48806,14,10,13,15,-13.794,-16.1666,5,-15.4557333333,-19.40336,33,16,29,32,-16.456,-18.7984,6,18,-7.26,-10.534,
QWP1513,36.0,23.0,20.0,40.0,32.0,-16.5689333333,-20.2195066667,16,6,8,16,-18.392,-19.6488,3,-15.3153630573,-19.5319541401,84,33,63,80,-17.424,-19.3536,20,18,-16.456,-17.4984,
OAB0181,34.0,38.0,18.0,37.0,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,-19.36,-28.264,
CRG0063,10.0,31.0,44.0,14.0,37.0,0,0,0,0,0,0,0,0,0,-14.84428,-19.726492,50,29,52,54,-15.004,-19.3956,8,18,-5.324,-18.7836,
DIR0835,23.0,26.0,40.0,24.0,22.0,-15.5686666667,-20.8504666667,13,5,11,14,-16.698,-22.2522,5,-15.121975,-19.2528275,82,38,70,74,-16.698,-19.3922,17,18,-18.876,-31.7564,
SIG0640,37.0,42.0,22.0,20.0,21.0,-15.7461333333,-21.5632533333,10,7,11,17,-16.698,-23.2922,3,-15.3554394904,-19.6899082803,77,35,66,81,-16.94,-20.246,25,18,-21.296,-24.6944,
COB0021,14.0,30.0,46.0,20.0,30.0,0,0,0,0,0,0,0,0,0,-13.552,-14.7928,5,3,3,4,-15.004,-13.4156,0,18,-16.94,-25.446,
FAJ1122,40.0,19.0,38.0,45.0,39.0,-15.1008,-19.11312,11,4,7,13,-18.392,-18.0888,6,-14.4877333333,-18.6834933333,34,14,27,36,-16.214,-17.9446,16,18,-4.84,-23.316,
DLB0401,36.0,37.0,42.0,39.0,29.0,0,0,0,0,0,0,0,0,0,-17.424,-17.7936,2,0,1,2,-18.392,-17.8288,0,18,-13.068,-22.1852,
EBA0758,40.0,41.0,32.0,43.0,30.0,-16.7948,-21.21572,9,3,7,13,-18.15,-23.215,1,-15.69128,-20.0350586667,71,35,60,78,-17.424,-20.9136,15,18,-16.94,-18.166,
SRP1576,35.0,36.0,24.0,17.0,31.0,-13.6488,-18.9476533333,16,10,16,15,-11.374,-16.2086,3,-15.68886,-20.186854,99,41,82,113,-17.424,-20.3936,26,18,-20.812,-17.7868,
AHN0998,33.0,43.0,35.0,34.0,42.0,-16.456,-18.9024,13,4,7,10,-17.908,-17.6812,1,-14.5361333333,-19.3291866667,76,42,75,76,-15.488,-19.2832,14,18,-20.328,-18.1592,
DZA0195,47.0,46.0,22.0,35.0,25.0,-15.6816,-21.2835733333,11,7,11,17,-16.698,-23.2922,3,-15.3554394904,-19.6899082803,77,35,66,81,-16.94,-20.246,25,18,-21.296,-24.6944,
ABC1881,36.0,38.0,21.0,37.0,14.0,-15.3266666667,-20.7246666667,7,5,8,6,-14.52,-22.108,1,-15.1953488372,-20.6511627907,37,20,39,41,-17.424,-22.4736,12,18,-12.1,-13.05,
TCF0559,34.0,19.0,41.0,37.0,26.0,-16.2946666667,-18.8358666667,9,5,6,10,-18.392,-19.1288,3,-14.5361333333,-19.3291866667,76,42,75,76,-15.488,-19.2832,14,18,-20.328,-21.7992,
NBL1490,18.0,15.0,30.0,23.0,22.0,-16.698,-20.5535333333,15,5,8,17,-18.392,-20.6888,3,-15.3153630573,-19.5319541401,84,33,63,80,-17.424,-19.3536,20,18,-16.456,-17.4984,
KCR1118,36.0,36.0,17.0,25.0,39.0,-15.6493333333,-19.2977333333,16,7,11,16,-18.15,-19.315,6,-15.1889681529,-19.7418165605,81,40,67,87,-17.424,-18.8336,21,18,-4.84,-20.716,
JOE1672,36.0,44.0,16.0,49.0,38.0,-15.3266666667,-19.9273333333,7,3,7,6,-17.424,-20.9136,4,-15.1953488372,-20.6511627907,37,20,39,41,-17.424,-22.4736,12,12,-22.264,-16.6696,
RCG0584,17.0,21.0,36.0,39.0,31.0,-16.5578947368,-19.2263157895,10,6,6,7,-17.424,-17.2736,1,-14.5361333333,-19.3291866667,76,42,75,76,-15.488,-19.2832,14,18,-7.26,-8.454,
NNB1355,41.0,32.0,21.0,45.0,32.0,-15.9074666667,-19.9484533333,13,5,13,19,-17.424,-21.4336,4,-15.68886,-20.186854,99,41,82,113,-17.424,-20.3936,26,18,-19.36,-26.184,
GMR1399,32.0,16.0,13.0,19.0,21.0,-16.456,-18.9024,17,7,11,17,-18.634,-17.6426,5,-15.3554394904,-19.6899082803,77,35,66,81,-16.94,-20.246,25,18,-16.94,-26.486,
PWB1739,30.0,33.0,39.0,25.0,32.0,-15.972,-19.4481333333,17,5,9,18,-17.908,-18.4612,1,-15.617477707,-19.3226853503,89,39,59,90,-17.424,-17.7936,11,18,-11.132,-15.3548,
PSV1737,33.0,50.0,32.0,38.0,27.0,-15.6977333333,-19.13916,18,5,9,19,-17.908,-17.9412,1,-15.617477707,-19.3226853503,89,39,59,90,-17.424,-17.7936,11,18,-11.132,-15.3548,
