user_id,O_Score,C_Score,E_Score,A_Score,N_Score,Team_CPB-I-mean,Team_CPB-O-mean,Users-less-mean-A,Users-less-mean-A and C,Users-less-mean-C,Users-High-mean-N,Team_CPB-I-median,Team_CPB-O-median,No-JobState-in-Team,Dpt-CPB-I-mean,Dpt_CPB-O-mean,Dpt-Less-A-mean,Dpt-Less-AC-mean,Dpt-less-C-mean,Dpt-High-N-mean,Dpt_CPB-I-median,Dpt_CPB-O-median,No-JobState-in-Dpt,Job State,Leader_CPB-I,Leader_CPB-O
SGP2174,35.0,47.0,40.0,47.0,29.0,-15.2944,-20.05616,16,8,14,18,-15.73,-19.617,2,-15.085989071,-20.0769967213,178,82,164,192,-16.94,-20.766,27,18,-18.392,-20.6888,
MJD0469,33.0,30.0,12.0,43.0,25.0,-15.004,-17.5756,10,3,7,7,-17.424,-17.2736,2,-14.1124210526,-19.032477193,62,38,67,52,-12.584,-17.6176,14,18,-18.876,-15.1164,
AAR0641,43.0,34.0,18.0,32.0,35.0,-13.3584,-20.4364266667,6,3,9,12,-12.584,-22.5576,3,-15.0693251534,-19.7425153374,80,39,75,88,-16.456,-20.6184,17,18,-15.488,-26.5632,
GLR3888,28.0,35.0,18.0,35.0,26.0,-12.7776,-20.2593066667,7,4,9,10,-10.648,-18.8472,0,-14.8681403509,-20.9232912281,50,22,51,63,-16.214,-22.1046,12,18,-6.776,-25.4664,
YSG1195,40.0,30.0,34.0,34.0,27.0,-14.2054,-19.30806,11,8,10,10,-14.036,-18.8404,2,-15.1524118993,-19.2582050343,240,122,203,228,-16.456,-18.5384,36,18,-16.94,-26.486,
SCP1116,39.0,14.0,30.0,13.0,35.0,-14.6168,-20.2308533333,6,4,8,6,-15.004,-21.2156,1,-14.597202454,-20.0100711656,81,42,80,76,-15.488,-20.3232,20,18,-9.196,-11.6444,
ZND2154,30.0,13.0,44.0,36.0,26.0,-16.7706,-20.29834,10,4,6,12,-18.392,-21.4688,1,-15.085989071,-20.0769967213,178,82,164,192,-16.94,-20.766,27,18,-9.196,-12.1644,
MRC2160,15.0,43.0,35.0,15.0,35.0,-16.0446,-20.62294,9,4,7,11,-17.908,-22.6212,1,-15.085989071,-20.0769967213,178,82,164,192,-16.94,-20.766,27,18,-9.196,-12.1644,
APP2488,10.0,20.0,24.0,16.0,29.0,-13.6488,-17.9596533333,10,8,9,9,-11.132,-15.3548,1,-15.1524118993,-19.2582050343,240,122,203,228,-16.456,-18.5384,36,18,-6.776,-15.5864,
GKH1634,41.0,37.0,26.0,23.0,27.0,-16.4237333333,-20.29656,16,6,10,15,-18.15,-19.575,3,-15.1422857143,-19.6317396825,100,48,80,96,-16.94,-19.206,16,18,-19.844,-14.3716,
JAO3463,36.0,19.0,34.0,12.0,35.0,-15.5848,-19.62472,16,7,14,16,-16.698,-18.0922,2,-14.7453544974,-19.2933375661,99,50,92,105,-15.488,-18.2432,11,18,-14.52,-27.308,
UCS3454,12.0,37.0,17.0,37.0,42.0,-15.2944,-19.1028266667,17,8,15,16,-15.488,-16.9432,2,-14.7453544974,-19.2933375661,99,50,92,105,-15.488,-18.2432,11,18,-14.52,-27.308,
KDN0264,46.0,39.0,39.0,39.0,29.0,-11.8741333333,-16.6557866667,10,7,10,8,-11.132,-12.7548,1,-15.0006773455,-19.3487743707,237,116,191,226,-16.456,-18.0184,37,18,-7.26,-19.894,
GCM0813,37.0,17.0,18.0,15.0,25.0,-17.787,-22.6363,6,2,4,11,-18.634,-22.8426,2,-15.0006773455,-19.3487743707,237,116,191,226,-16.456,-18.0184,37,18,-20.328,-22.8392,
AIC1071,35.0,18.0,30.0,19.0,33.0,-14.2618666667,-18.9439466667,9,6,9,9,-11.616,-14.9824,2,-14.1124210526,-19.032477193,62,38,67,52,-12.584,-17.6176,14,18,-16.94,-22.846,
ABH1181,48.0,40.0,15.0,10.0,35.0,-14.7378,-19.47042,9,5,9,9,-17.182,-21.8798,3,-15.1524118993,-19.2582050343,240,122,203,228,-16.456,-18.5384,36,18,-17.424,-14.1536,
BDL1065,35.0,43.0,16.0,26.0,33.0,-13.4552,-18.45528,9,7,10,9,-11.616,-14.9824,2,-14.1124210526,-19.032477193,62,38,67,52,-12.584,-17.6176,14,18,-16.94,-22.846,
DLP1445,33.0,23.0,37.0,20.0,28.0,-14.3022,-19.38958,10,5,10,10,-15.972,-20.4708,0,-15.0006773455,-19.3487743707,237,116,191,226,-16.456,-18.0184,37,18,-6.292,-16.4788,
CBM1814,42.0,22.0,36.0,24.0,37.0,-14.2618666667,-20.3999466667,6,3,7,8,-15.488,-21.3632,2,-14.597202454,-20.0100711656,81,42,80,76,-15.488,-20.3232,20,18,-6.776,-8.8264,
LUK1182,17.0,17.0,39.0,16.0,24.0,-15.2944,-19.48416,9,4,8,10,-17.424,-21.9536,3,-15.1524118993,-19.2582050343,240,122,203,228,-16.456,-18.5384,36,18,-17.424,-14.1536,
KBO2485,16.0,17.0,45.0,17.0,34.0,-13.7456,-17.9545066667,10,8,9,8,-11.132,-15.3548,1,-15.1524118993,-19.2582050343,240,122,203,228,-16.456,-18.5384,36,18,-6.776,-15.5864,
VTD2731,37.0,41.0,16.0,44.0,35.0,-15.8268,-25.47052,1,0,3,2,-17.666,-26.4474,1,-15.0006773455,-19.3487743707,237,116,191,226,-16.456,-18.0184,37,18,-15.972,-25.1508,
LGL2772,43.0,30.0,38.0,15.0,37.0,-14.52,-18.39,12,7,10,10,-13.794,-16.4266,0,-15.0006773455,-19.3487743707,237,116,191,226,-16.456,-18.0184,37,18,-17.424,-20.9136,
DJF0760,32.0,27.0,27.0,40.0,35.0,-15.8429333333,-21.0207733333,6,2,6,9,-17.908,-22.6212,2,-15.8621349693,-20.013001227,80,35,63,91,-17.424,-20.9136,12,18,-17.908,-16.9012,
EAH2882,21.0,24.0,21.0,24.0,32.0,-17.3756,-20.6735066667,15,3,9,15,-17.908,-20.8012,1,-15.1960634921,-19.8654941799,96,42,81,84,-16.456,-20.0984,16,18,-12.584,-24.6376,
JEW2141,37.0,36.0,14.0,40.0,33.0,-15.851,-20.9539,7,2,6,6,-18.634,-23.1026,3,-15.0006773455,-19.3487743707,237,116,191,226,-16.456,-18.0184,37,18,-18.876,-23.4364,
CHB0996,32.0,40.0,24.0,40.0,19.0,-13.4068,-18.12852,6,5,6,9,-12.342,-16.2438,0,-15.1524118993,-19.2582050343,240,122,203,228,-16.456,-18.5384,36,18,-8.228,-23.8292,
JIR2827,32.0,16.0,35.0,40.0,33.0,-15.6574,-17.54086,14,8,9,14,-17.666,-17.8674,0,-14.9136713092,-20.0452122563,171,94,173,180,-15.972,-20.9908,36,18,-4.84,-14.476,
CMD0613,15.0,12.0,19.0,18.0,26.0,-14.6813333333,-19.4532,9,6,8,6,-14.036,-17.2804,1,-15.0693251534,-19.7425153374,80,39,75,88,-16.456,-20.6184,17,18,-9.68,-11.272,
RCM1372,30.0,40.0,24.0,19.0,28.0,-15.7784,-19.8570933333,8,5,7,7,-16.94,-19.726,0,-15.8621349693,-20.013001227,80,35,63,91,-17.424,-20.9136,12,18,-18.876,-13.0364,
LCC1963,41.0,43.0,39.0,39.0,30.0,-13.1648,-21.4173866667,6,4,10,5,-11.616,-23.3024,1,-14.7237894737,-19.6058453089,223,122,216,203,-15.488,-19.2832,52,18,-15.972,-30.3508,
TNR0319,18.0,37.0,32.0,20.0,28.0,0,0,0,0,0,0,0,0,0,-17.303,-18.1467,3,1,1,0,-18.634,-16.3426,1,18,-16.94,-14.006,
MJR0244,18.0,50.0,17.0,20.0,29.0,-15.1008,-21.4877866667,5,2,7,10,-17.424,-24.5536,2,-15.8621349693,-20.013001227,80,35,63,91,-17.424,-20.9136,12,18,-17.908,-16.9012,
GOG3939,38.0,17.0,48.0,42.0,27.0,-13.8101333333,-18.9101866667,15,6,15,18,-15.488,-20.0632,3,-15.085989071,-20.0769967213,178,82,164,192,-16.94,-20.766,27,18,-16.456,-15.9384,
GPB2691,34.0,21.0,42.0,21.0,29.0,-17.1658666667,-18.7202133333,9,4,5,8,-18.876,-16.1564,2,-15.8621349693,-20.013001227,80,35,63,91,-17.424,-20.9136,12,18,-20.328,-16.5992,
JSM3334,46.0,33.0,15.0,44.0,32.0,-14.0521333333,-18.7759866667,19,10,16,13,-12.342,-16.7638,4,-14.9136713092,-20.0452122563,171,94,173,180,-15.972,-20.9908,36,18,-19.36,-15.784,
RSA2941,39.0,14.0,12.0,44.0,24.0,-15.4073333333,-19.9692666667,15,7,12,13,-17.908,-20.2812,5,-15.6032380952,-20.6967555556,82,35,74,94,-17.424,-22.4736,15,3,-23.232,-25.2848,
ACR0331,17.0,44.0,24.0,17.0,29.0,0,0,0,0,0,0,0,0,0,-15.6262857143,-18.7310857143,4,2,2,4,-18.392,-16.5288,0,18,-19.844,-26.3316,
NJR1714,43.0,22.0,20.0,45.0,22.0,-14.883,-22.5307,6,3,9,12,-16.456,-24.7784,3,-15.1524118993,-19.2582050343,240,122,203,228,-16.456,-18.5384,36,18,-8.228,-23.8292,
KWR1544,15.0,33.0,40.0,45.0,32.0,-15.1734,-19.21326,10,5,11,7,-14.52,-18.988,1,-14.9136713092,-20.0452122563,171,94,173,180,-15.972,-20.9908,36,18,-9.68,-10.752,
MDB0680,20.0,10.0,23.0,42.0,24.0,-15.8268,-21.57052,4,2,3,4,-18.392,-23.8088,2,-14.7237894737,-19.6058453089,223,122,216,203,-15.488,-19.2832,52,18,-18.392,-23.8088,
AWB2282,31.0,13.0,14.0,21.0,27.0,-14.1973333333,-18.3349333333,19,12,16,15,-13.552,-15.5728,3,-15.1960634921,-19.8654941799,96,42,81,84,-16.456,-20.0984,16,18,-8.712,-25.0168,
KVW0814,42.0,48.0,40.0,20.0,33.0,-17.0368,-22.27752,6,3,5,10,-18.15,-22.695,2,-15.0006773455,-19.3487743707,237,116,191,226,-16.456,-18.0184,37,18,-20.328,-22.8392,
MRE0567,10.0,37.0,15.0,21.0,25.0,-16.1656,-20.21784,10,5,7,12,-18.15,-21.135,1,-15.1524118993,-19.2582050343,240,122,203,228,-16.456,-18.5384,36,18,-20.328,-31.6792,
WXM3698,10.0,17.0,18.0,43.0,34.0,-16.3914666667,-19.6973866667,14,6,10,13,-18.15,-21.915,2,-14.9136713092,-20.0452122563,171,94,173,180,-15.972,-20.9908,36,18,-17.908,-22.6212,
XAL0414,19.0,39.0,44.0,41.0,31.0,-16.1817333333,-19.28676,14,5,10,14,-18.15,-21.135,3,-15.6032380952,-20.6967555556,82,35,74,94,-17.424,-22.4736,15,18,-8.228,-20.1892,
MAH2095,24.0,36.0,18.0,42.0,25.0,-16.0042666667,-17.1179733333,11,4,5,7,-18.392,-17.0488,0,-15.0006773455,-19.3487743707,237,116,191,226,-16.456,-18.0184,37,18,-8.712,-14.0968,
DRC2296,49.0,35.0,22.0,22.0,30.0,-14.8910666667,-18.5984933333,18,11,14,13,-16.456,-18.0184,4,-15.1422857143,-19.6317396825,100,48,80,96,-16.94,-19.206,16,18,-20.812,-27.1468,
JRJ0919,41.0,44.0,30.0,15.0,23.0,-15.5041333333,-20.4667866667,13,5,11,15,-17.182,-21.0998,4,-15.1960634921,-19.8654941799,96,42,81,84,-16.456,-20.0984,16,17,-4.84,-17.076,
CDP0340,41.0,43.0,46.0,14.0,37.0,-15.2137333333,-20.6728933333,13,7,12,16,-16.456,-22.4384,1,-14.9136713092,-20.0452122563,171,94,173,180,-15.972,-20.9908,36,18,-8.228,-11.8692,
IRT2811,12.0,37.0,33.0,10.0,37.0,-15.1008,-20.1704533333,15,5,13,21,-17.908,-20.5412,1,-15.085989071,-20.0769967213,178,82,164,192,-16.94,-20.766,27,18,-19.36,-18.904,
IWB3257,50.0,36.0,14.0,38.0,24.0,-16.0688,-18.44632,12,6,7,13,-17.908,-15.0812,2,-15.085989071,-20.0769967213,178,82,164,192,-16.94,-20.766,27,18,-10.164,-11.4196,
OLB2930,46.0,26.0,40.0,39.0,26.0,-13.4068,-21.40452,9,7,15,17,-13.552,-23.1128,5,-15.1422857143,-19.6317396825,100,48,80,96,-16.94,-19.206,16,18,-21.78,-18.082,
GNC2237,34.0,23.0,42.0,45.0,32.0,-13.8908,-20.20012,13,9,19,14,-12.1,-21.63,4,-14.9136713092,-20.0452122563,171,94,173,180,-15.972,-20.9908,36,18,-19.36,-21.504,
NVH3726,43.0,25.0,12.0,38.0,28.0,-15.8590666667,-20.6616933333,14,4,9,11,-17.908,-21.0612,1,-15.1960634921,-19.8654941799,96,42,81,84,-16.456,-20.0984,16,18,-6.776,-17.6664,
RJB1151,19.0,39.0,43.0,16.0,24.0,-17.1336,-20.72104,7,2,4,8,-19.36,-21.504,2,-15.1524118993,-19.2582050343,240,122,203,228,-16.456,-18.5384,36,18,-24.2,-17.26,
HMM2628,40.0,35.0,34.0,15.0,28.0,-14.2538,-18.85482,13,8,11,10,-12.826,-17.6914,1,-14.7237894737,-19.6058453089,223,122,216,203,-15.488,-19.2832,52,18,-19.844,-17.4916,
AVH2360,35.0,20.0,16.0,21.0,37.0,-16.5528,-20.9945866667,15,5,8,18,-18.15,-19.835,3,-14.7453544974,-19.2933375661,99,50,92,105,-15.488,-18.2432,11,18,-7.26,-12.094,
ALB3649,22.0,26.0,38.0,27.0,39.0,-14.6168,-21.6001866667,11,7,17,11,-13.31,-23.819,4,-15.085989071,-20.0769967213,178,82,164,192,-16.94,-20.766,27,18,-9.68,-24.792,
HCH3685,48.0,44.0,43.0,36.0,28.0,-15.9558666667,-19.68588,14,6,11,14,-17.908,-21.8412,2,-14.9136713092,-20.0452122563,171,94,173,180,-15.972,-20.9908,36,18,-17.908,-22.6212,
DHR2541,45.0,44.0,36.0,24.0,26.0,-15.0282,-20.15698,10,5,10,10,-15.246,-20.7694,5,-15.1524118993,-19.2582050343,240,122,203,228,-16.456,-18.5384,36,18,-14.52,-27.828,
CMM3702,26.0,35.0,12.0,38.0,26.0,-16.1010666667,-19.6954933333,14,6,11,14,-18.15,-21.915,2,-14.9136713092,-20.0452122563,171,94,173,180,-15.972,-20.9908,36,18,-17.908,-22.6212,
BXK2091,44.0,44.0,45.0,15.0,35.0,-15.7461333333,-17.9752533333,10,4,5,6,-17.424,-16.7536,0,-15.0006773455,-19.3487743707,237,116,191,226,-16.456,-18.0184,37,18,-8.712,-14.0968,
CAP2149,34.0,48.0,15.0,40.0,28.0,-15.5606,-20.86534,7,2,6,7,-17.908,-22.8812,3,-15.0006773455,-19.3487743707,237,116,191,226,-16.456,-18.0184,37,18,-18.876,-23.4364,
CMM1068,15.0,16.0,25.0,19.0,24.0,-14.3264,-18.9636266667,9,6,9,10,-11.616,-14.9824,2,-14.1124210526,-19.032477193,62,38,67,52,-12.584,-17.6176,14,18,-16.94,-22.846,
CCB3173,30.0,36.0,32.0,41.0,34.0,-14.3022,-17.62158,15,7,9,7,-15.73,-16.237,10,-14.7237894737,-19.6058453089,223,122,216,203,-15.488,-19.2832,52,18,-22.264,-19.7896,
TWW0811,46.0,19.0,24.0,24.0,31.0,-17.7386,-22.38754,6,2,4,10,-18.634,-22.8426,2,-15.0006773455,-19.3487743707,237,116,191,226,-16.456,-18.0184,37,18,-20.328,-22.8392,
OLA2686,30.0,21.0,47.0,20.0,28.0,-17.1658666667,-18.75488,9,4,5,8,-18.876,-16.6764,2,-15.8621349693,-20.013001227,80,35,63,91,-17.424,-20.9136,12,18,-20.328,-16.5992,
HAP3000,42.0,44.0,17.0,35.0,30.0,-16.0204,-18.74356,13,5,9,6,-16.94,-17.126,0,-15.1524118993,-19.2582050343,240,122,203,228,-16.456,-18.5384,36,18,-8.228,-23.8292,
OZH2737,31.0,36.0,34.0,32.0,30.0,-14.5926,-15.26614,16,8,9,13,-17.182,-14.8598,0,-15.0006773455,-19.3487743707,237,116,191,226,-16.456,-18.0184,37,18,-4.84,-8.756,
KCC2434,21.0,23.0,30.0,11.0,46.0,-14.9798,-20.14222,9,4,10,10,-15.972,-21.2508,1,-15.2161643836,-19.6182009132,112,49,99,116,-16.94,-19.206,24,18,-8.712,-23.4568,
MMA1255,20.0,21.0,10.0,21.0,31.0,-15.5848,-19.7633866667,6,2,8,7,-15.004,-22.2556,2,-15.0693251534,-19.7425153374,80,39,75,88,-16.456,-20.6184,17,18,-9.196,-10.0844,
JOB1328,23.0,43.0,37.0,39.0,32.0,-13.8908,-19.16012,11,7,10,11,-15.73,-17.797,3,-14.7237894737,-19.6058453089,223,122,216,203,-15.488,-19.2832,52,18,-7.744,-12.7616,
AXW3243,19.0,49.0,14.0,23.0,26.0,-16.6012,-21.59868,10,2,5,12,-19.118,-21.1702,1,-15.0006773455,-19.3487743707,237,116,191,226,-16.456,-18.0184,37,18,-15.488,-30.7232,
GAB3758,34.0,40.0,23.0,35.0,26.0,-14.6652,-18.61628,16,10,16,12,-14.762,-17.2418,0,-15.1422857143,-19.6317396825,100,48,80,96,-16.94,-19.206,16,18,-18.876,-21.3564,
JCM1803,19.0,25.0,23.0,44.0,29.0,-13.6488,-19.86632,7,5,8,8,-12.584,-20.9976,4,-14.597202454,-20.0100711656,81,42,80,76,-15.488,-20.3232,20,18,-11.132,-25.2348,
QWL3474,45.0,19.0,36.0,36.0,33.0,-13.7698,-18.34322,12,7,13,12,-14.036,-17.5404,2,-15.1524118993,-19.2582050343,240,122,203,228,-16.456,-18.5384,36,18,-8.228,-23.8292,
BON0968,18.0,25.0,42.0,18.0,34.0,-14.52,-18.0693333333,18,11,17,18,-14.52,-16.908,2,-14.7453544974,-19.2933375661,99,50,92,105,-15.488,-18.2432,11,18,-21.296,-28.3344,
TKS1549,15.0,50.0,39.0,36.0,33.0,-14.762,-19.3218,10,5,11,7,-14.52,-18.988,1,-14.9136713092,-20.0452122563,171,94,173,180,-15.972,-20.9908,36,18,-9.68,-10.752,
AUI2464,11.0,32.0,23.0,34.0,28.0,-14.1650666667,-19.7464266667,8,5,8,4,-14.036,-19.3604,1,-14.597202454,-20.0100711656,81,42,80,76,-15.488,-20.3232,20,18,-7.26,-13.654,
PNH1444,39.0,42.0,20.0,17.0,33.0,-13.8424,-19.32736,10,6,11,9,-13.31,-19.659,0,-15.0006773455,-19.3487743707,237,116,191,226,-16.456,-18.0184,37,18,-6.292,-16.4788,
WYC2416,22.0,14.0,10.0,18.0,26.0,-16.3914666667,-19.97472,6,1,5,8,-18.392,-23.2888,4,-15.2161643836,-19.6182009132,112,49,99,116,-16.94,-19.206,24,18,-18.392,-24.3288,
SGW0443,42.0,24.0,42.0,19.0,38.0,0,0,0,0,0,0,0,0,0,-16.8593333333,-18.2280666667,4,3,3,3,-16.94,-16.086,0,18,-10.648,-15.2072,
CKM0508,34.0,31.0,18.0,50.0,33.0,-14.6490666667,-18.5766933333,8,4,7,9,-16.456,-18.0184,0,-14.597202454,-20.0100711656,81,42,80,76,-15.488,-20.3232,20,5,-7.744,-8.0816,
APB3823,35.0,42.0,14.0,41.0,16.0,-13.9069333333,-19.7543733333,13,8,16,16,-12.826,-22.1114,1,-14.7453544974,-19.2933375661,99,50,92,105,-15.488,-18.2432,11,18,-16.94,-30.646,
GCD1189,22.0,11.0,24.0,23.0,27.0,-14.6652,-19.73428,10,7,10,10,-15.246,-20.7694,2,-15.1524118993,-19.2582050343,240,122,203,228,-16.456,-18.5384,36,18,-16.94,-26.486,
CWB1463,16.0,24.0,49.0,20.0,30.0,-14.278,-19.3822,10,5,10,9,-15.972,-20.4708,0,-15.0006773455,-19.3487743707,237,116,191,226,-16.456,-18.0184,37,18,-6.292,-16.4788,
ANC1319,10.0,14.0,15.0,30.0,30.0,-14.9798,-18.01022,13,6,9,12,-16.456,-16.7184,0,-14.7237894737,-19.6058453089,223,122,216,203,-15.488,-19.2832,52,18,-18.876,-28.6364,
AEP1930,41.0,34.0,23.0,41.0,23.0,-14.1650666667,-20.0584266667,5,2,7,9,-16.94,-22.326,0,-15.0693251534,-19.7425153374,80,39,75,88,-16.456,-20.6184,17,18,-17.908,-22.6212,
IJM3356,41.0,44.0,28.0,46.0,19.0,-14.6490666667,-19.8766933333,14,6,15,14,-15.246,-21.0294,4,-15.1960634921,-19.8654941799,96,42,81,84,-16.456,-20.0984,16,18,-17.908,-14.3012,
CJG3002,17.0,20.0,21.0,43.0,24.0,-13.4229333333,-18.2721066667,9,6,9,8,-10.648,-16.7672,2,-14.7237894737,-19.6058453089,223,122,216,203,-15.488,-19.2832,52,18,-9.68,-27.392,
DJP2420,47.0,33.0,19.0,34.0,25.0,-15.7784,-19.2330933333,7,2,6,8,-18.392,-21.2088,3,-15.2161643836,-19.6182009132,112,49,99,116,-16.94,-19.206,24,9,-18.392,-24.3288,
EAB2522,50.0,31.0,11.0,40.0,29.0,-16.1656,-20.08784,9,4,8,8,-18.15,-21.655,0,-15.1524118993,-19.2582050343,240,122,203,228,-16.456,-18.5384,36,18,-22.748,-18.8972,
RGB1869,44.0,40.0,21.0,24.0,27.0,-14.5926,-18.62014,12,7,10,8,-15.73,-18.057,0,-15.1524118993,-19.2582050343,240,122,203,228,-16.456,-18.5384,36,18,-19.844,-12.8116,
KND0529,12.0,38.0,41.0,14.0,33.0,-13.7698,-17.58922,13,10,13,10,-14.036,-14.9404,1,-15.1524118993,-19.2582050343,240,122,203,228,-16.456,-18.5384,36,18,-7.26,-23.534,
SMH1953,36.0,17.0,40.0,23.0,23.0,-14.1005333333,-20.3854133333,7,3,9,6,-14.52,-22.108,1,-14.7237894737,-19.6058453089,223,122,216,203,-15.488,-19.2832,52,18,-6.776,-21.8264,
GJG0852,39.0,35.0,13.0,18.0,18.0,-14.9394666667,-21.0225866667,12,6,13,9,-16.698,-21.9922,3,-15.085989071,-20.0769967213,178,82,164,192,-16.94,-20.766,27,18,-18.392,-14.4488,
XBK2623,35.0,41.0,14.0,41.0,32.0,-13.6004,-22.29556,3,3,6,2,-13.068,-24.0052,1,-14.7237894737,-19.6058453089,223,122,216,203,-15.488,-19.2832,52,18,-17.908,-25.7412,
KDC2976,44.0,34.0,43.0,17.0,31.0,-14.278,-19.5035333333,15,8,17,18,-12.342,-18.8438,2,-14.7453544974,-19.2933375661,99,50,92,105,-15.488,-18.2432,11,18,-14.52,-25.748,
SHH0970,34.0,19.0,40.0,19.0,34.0,-14.6168,-18.08152,18,11,17,18,-14.52,-16.908,2,-14.7453544974,-19.2933375661,99,50,92,105,-15.488,-18.2432,11,18,-21.296,-28.3344,
EMS1736,35.0,43.0,25.0,40.0,27.0,-14.762,-18.2471333333,19,11,14,14,-16.456,-17.2384,4,-15.1422857143,-19.6317396825,100,48,80,96,-16.94,-19.206,16,18,-14.52,-25.748,
LAB1297,39.0,40.0,18.0,45.0,24.0,-14.3264,-18.56496,6,4,5,5,-14.762,-18.2818,2,-14.7237894737,-19.6058453089,223,122,216,203,-15.488,-19.2832,52,18,-18.876,-26.5564,
AMR0197,40.0,31.0,20.0,38.0,21.0,-14.4716,-20.81924,9,6,9,8,-16.214,-22.1046,1,-14.7237894737,-19.6058453089,223,122,216,203,-15.488,-19.2832,52,18,-14.52,-16.388,
TAM1488,32.0,25.0,41.0,37.0,33.0,-16.3834,-20.28426,10,3,9,10,-17.424,-20.3936,2,-15.085989071,-20.0769967213,178,82,164,192,-16.94,-20.766,27,18,-10.164,-12.4596,
VDI1217,22.0,10.0,30.0,36.0,27.0,-16.8109333333,-21.0039733333,6,1,3,11,-17.908,-22.1012,3,-14.8681403509,-20.9232912281,50,22,51,63,-16.214,-22.1046,12,5,-18.392,-13.4088,
SBO3115,23.0,42.0,19.0,40.0,20.0,-16.0688,-18.62832,13,5,9,7,-16.94,-17.126,0,-15.1524118993,-19.2582050343,240,122,203,228,-16.456,-18.5384,36,18,-21.296,-24.6944,
ASF1136,40.0,17.0,26.0,43.0,30.0,-13.552,-20.2874666667,6,2,9,9,-11.616,-19.1424,0,-15.1524118993,-19.2582050343,240,122,203,228,-16.456,-18.5384,36,18,-13.552,-14.5328,
SAC0374,39.0,37.0,14.0,32.0,36.0,0,0,0,0,0,0,0,0,0,-15.1960634921,-19.8654941799,96,42,81,84,-16.456,-20.0984,16,7,-20.328,-17.1192,
JMF3362,24.0,32.0,38.0,20.0,38.0,-14.8426666667,-20.3864,13,6,15,13,-15.488,-22.6632,3,-15.1960634921,-19.8654941799,96,42,81,84,-16.456,-20.0984,16,16,-17.908,-14.3012,
RWH3312,31.0,34.0,22.0,50.0,28.0,-14.9072,-19.93808,8,6,10,10,-15.488,-21.6232,2,-14.9136713092,-20.0452122563,171,94,173,180,-15.972,-20.9908,36,18,-23.232,-13.8448,
NMV2556,21.0,14.0,39.0,48.0,24.0,-15.2298666667,-20.0018133333,8,3,5,9,-17.908,-20.5412,1,-14.8681403509,-20.9232912281,50,22,51,63,-16.214,-22.1046,12,18,-7.744,-13.2816,
UMS0883,40.0,50.0,21.0,16.0,23.0,-13.0196,-20.32444,9,5,13,11,-10.89,-20.741,4,-14.9136713092,-20.0452122563,171,94,173,180,-15.972,-20.9908,36,18,-5.324,-23.4636,
VEC1686,42.0,50.0,39.0,21.0,31.0,-13.4874666667,-18.5517866667,15,8,16,12,-13.068,-19.0652,1,-14.7453544974,-19.2933375661,99,50,92,105,-15.488,-18.2432,11,18,-9.68,-13.872,
AWV0836,42.0,36.0,39.0,34.0,22.0,-13.4068,-19.74052,8,6,12,10,-14.52,-20.028,5,-15.0006773455,-19.3487743707,237,116,191,226,-16.456,-18.0184,37,10,-9.68,-12.832,
TSF3478,38.0,37.0,14.0,39.0,31.0,-14.641,-20.3249,9,5,11,9,-14.52,-21.588,4,-15.0006773455,-19.3487743707,237,116,191,226,-16.456,-18.0184,37,18,-21.296,-18.9744,
CHY0083,18.0,34.0,22.0,16.0,32.0,-14.5522666667,-19.72584,7,4,8,9,-15.004,-21.2156,1,-14.597202454,-20.0100711656,81,42,80,76,-15.488,-20.3232,20,18,-7.744,-8.0816,
YDM2537,41.0,11.0,38.0,14.0,35.0,-15.8268,-20.66052,10,4,9,9,-16.94,-21.286,4,-15.1524118993,-19.2582050343,240,122,203,228,-16.456,-18.5384,36,17,-14.52,-27.828,
GDP1856,37.0,44.0,34.0,26.0,31.0,-17.2304,-17.00656,8,2,2,5,-18.634,-17.3826,0,-15.1524118993,-19.2582050343,240,122,203,228,-16.456,-18.5384,36,18,-18.876,-19.2764,
JSW0872,21.0,50.0,43.0,35.0,28.0,-13.0196,-19.83044,10,5,13,11,-10.89,-19.181,4,-14.9136713092,-20.0452122563,171,94,173,180,-15.972,-20.9908,36,18,-5.324,-23.4636,
KMS0954,46.0,38.0,27.0,17.0,34.0,-16.1978666667,-19.70768,13,5,10,14,-18.15,-21.135,3,-15.6032380952,-20.6967555556,82,35,74,94,-17.424,-22.4736,15,18,-8.228,-20.1892,
MCT0424,23.0,46.0,44.0,16.0,28.0,-14.1812,-18.00068,18,12,18,19,-14.036,-16.7604,2,-14.7453544974,-19.2933375661,99,50,92,105,-15.488,-18.2432,11,18,-21.296,-28.3344,
RAA1455,45.0,35.0,38.0,41.0,28.0,-14.0118,-18.75502,11,6,11,10,-13.31,-17.839,0,-15.0006773455,-19.3487743707,237,116,191,226,-16.456,-18.0184,37,18,-6.292,-16.4788,
WBA1786,41.0,23.0,44.0,18.0,27.0,-15.4234666667,-21.3781866667,5,2,7,5,-16.94,-22.846,2,-14.1124210526,-19.032477193,62,38,67,52,-12.584,-17.6176,14,18,-20.812,-26.6268,
FRM3431,41.0,22.0,38.0,22.0,34.0,-15.73,-22.893,8,3,10,18,-17.182,-25.7798,3,-15.6032380952,-20.6967555556,82,35,74,94,-17.424,-22.4736,15,18,-19.844,-25.8116,
