user_id,O_Score,C_Score,E_Score,A_Score,N_Score,Team_CPB-I-mean,Team_CPB-O-mean,Users-less-mean-A,Users-less-mean-A and C,Users-less-mean-C,Users-High-mean-N,Team_CPB-I-median,Team_CPB-O-median,No-JobState-in-Team,Dpt-CPB-I-mean,Dpt_CPB-O-mean,Dpt-Less-A-mean,Dpt-Less-AC-mean,Dpt-less-C-mean,Dpt-High-N-mean,Dpt_CPB-I-median,Dpt_CPB-O-median,No-JobState-in-Dpt,Job State,Leader_CPB-I,Leader_CPB-O
DCB0401,41.0,39.0,45.0,22.0,35.0,0,0,0,0,0,0,0,0,0,-14.7125591398,-19.3402709677,97,50,91,103,-15.488,-18.5032,8,18,-11.616,-16.0224,
KLM0714,33.0,38.0,15.0,37.0,28.0,-14.4232,-21.3851466667,6,4,8,9,-14.52,-22.108,0,-15.7472857143,-19.5247714286,59,23,42,59,-17.424,-18.8336,5,18,-21.78,-26.402,
KNM1154,29.0,41.0,21.0,48.0,30.0,-13.3584,-17.69776,6,5,6,8,-12.342,-16.2438,0,-15.0672304038,-19.2030536817,233,120,200,219,-15.972,-18.3908,20,18,-19.36,-26.704,
ESH1283,26.0,29.0,17.0,10.0,27.0,-14.6490666667,-18.09136,8,5,7,8,-15.972,-18.9108,1,-14.6919623529,-19.605712,217,120,212,197,-15.488,-19.2832,40,18,-21.296,-17.9344,
EBD2562,38.0,45.0,21.0,34.0,35.0,-14.7274285714,-19.6084,8,3,5,7,-17.424,-18.8336,0,-15.0598461538,-20.7476307692,48,21,45,58,-16.456,-21.1384,2,18,-7.744,-13.2816,
NDW3217,23.0,30.0,38.0,16.0,34.0,-14.2434285714,-20.5008,7,3,6,10,-16.214,-20.8046,1,-15.0074004684,-19.3375737705,231,113,187,221,-16.456,-18.0184,27,18,-19.844,-17.4916,
VJB1699,34.0,40.0,37.0,50.0,33.0,-13.5186206897,-18.324,15,8,16,11,-11.616,-18.1024,0,-14.7125591398,-19.3402709677,97,50,91,103,-15.488,-18.5032,8,18,-9.68,-13.872,
BXT2678,27.0,23.0,34.0,18.0,34.0,-17.4885333333,-21.0026133333,6,1,2,9,-17.424,-23.5136,1,-15.7472857143,-19.5247714286,59,23,42,59,-17.424,-18.8336,5,18,-8.712,-20.8568,
NAK2784,29.0,38.0,18.0,45.0,31.0,-15.5644210526,-18.9233473684,9,3,8,7,-17.424,-20.9136,1,-15.0619721448,-19.9875966574,176,82,161,190,-16.94,-20.766,20,18,-18.392,-13.4088,
NJL2478,43.0,46.0,18.0,39.0,31.0,-12.8098666667,-16.90648,11,9,10,8,-9.68,-13.872,1,-15.0672304038,-19.2030536817,233,120,200,219,-15.972,-18.3908,20,18,-6.776,-15.5864,
AIB1567,40.0,44.0,21.0,50.0,35.0,-16.1938333333,-21.05845,10,6,9,11,-17.424,-23.2536,1,-15.0068387097,-20.0758205279,162,88,162,168,-15.972,-20.9908,18,18,-21.296,-24.6944,
LGF1503,37.0,11.0,39.0,19.0,28.0,-16.3286315789,-20.4974526316,9,2,9,10,-16.456,-23.7384,1,-15.0619721448,-19.9875966574,176,82,161,190,-16.94,-20.766,20,18,-10.164,-12.4596,
NBD2469,30.0,20.0,21.0,15.0,27.0,-14.5522666667,-20.5231733333,7,4,7,4,-15.488,-21.8832,1,-14.6876601307,-19.8820052288,78,39,73,69,-15.972,-19.9508,10,18,-7.26,-13.654,
ANF3332,46.0,15.0,37.0,40.0,37.0,-13.8631428571,-18.9919714286,17,10,15,12,-12.342,-17.8038,2,-15.0068387097,-20.0758205279,162,88,162,168,-15.972,-20.9908,18,18,-19.36,-15.784,
JGN1767,21.0,24.0,28.0,15.0,36.0,-14.641,-19.3369,10,4,10,12,-15.488,-19.0232,1,-15.3290048309,-19.4859207729,108,46,92,111,-16.94,-19.206,12,18,-13.552,-14.5328,
GND1618,43.0,11.0,33.0,23.0,33.0,-16.6115714286,-20.1087,16,5,9,14,-17.908,-18.9812,1,-15.0638494624,-19.6011634409,99,48,80,96,-16.94,-19.206,13,18,-19.844,-14.3716,
HLC1172,20.0,15.0,42.0,38.0,26.0,-15.1384444444,-18.5121555556,10,5,8,9,-17.424,-16.2336,1,-15.0672304038,-19.2030536817,233,120,200,219,-15.972,-18.3908,20,18,-17.424,-14.1536,
ALH1494,39.0,30.0,15.0,38.0,37.0,-15.8446315789,-19.8298526316,10,3,9,9,-16.456,-16.4584,1,-15.0619721448,-19.9875966574,176,82,161,190,-16.94,-20.766,20,18,-10.164,-12.4596,
DIW1749,22.0,21.0,22.0,18.0,23.0,-15.5917142857,-18.0519714286,9,3,6,7,-16.94,-16.866,0,-15.3290048309,-19.4859207729,108,46,92,111,-16.94,-19.206,12,18,-23.232,-19.5648,
MLG2305,24.0,16.0,16.0,37.0,26.0,-15.1976,-18.4319733333,19,11,13,14,-16.698,-17.3122,4,-15.0638494624,-19.6011634409,99,48,80,96,-16.94,-19.206,13,18,-20.812,-27.1468,
ADW2832,10.0,48.0,22.0,15.0,27.0,-14.883,-17.9547,13,8,10,15,-15.972,-17.8708,0,-15.0068387097,-20.0758205279,162,88,162,168,-15.972,-20.9908,18,18,-4.84,-14.476,
CSR1682,41.0,38.0,40.0,13.0,17.0,-13.552,-18.9976275862,14,8,16,12,-11.616,-19.1424,0,-14.7125591398,-19.3402709677,97,50,91,103,-15.488,-18.5032,8,18,-9.68,-13.872,
PSP3592,21.0,22.0,41.0,25.0,25.0,-14.8002105263,-20.3050315789,8,4,10,9,-14.52,-22.108,3,-15.0074004684,-19.3375737705,231,113,187,221,-16.456,-18.0184,27,18,-17.908,-25.7412,
HMG0642,37.0,43.0,23.0,16.0,35.0,-13.3445714286,-21.2666857143,4,2,8,11,-12.826,-22.8914,2,-14.9703037975,-19.678235443,78,38,74,85,-15.972,-20.4708,12,18,-15.488,-26.5632,
ZTB2410,43.0,40.0,43.0,17.0,42.0,-15.004,-19.4956,5,2,6,6,-15.972,-22.5508,2,-15.3290048309,-19.4859207729,108,46,92,111,-16.94,-19.206,12,18,-18.392,-24.3288,
CJS1986,20.0,10.0,17.0,46.0,38.0,-15.0577777778,-19.9608888889,4,4,5,2,-14.52,-22.108,1,-14.6919623529,-19.605712,217,120,212,197,-15.488,-19.2832,40,18,-21.296,-29.8944,
BJC3423,34.0,40.0,15.0,39.0,26.0,-15.4396,-22.5097733333,9,4,11,19,-16.456,-25.5584,3,-15.6659027027,-20.6753989189,81,34,72,93,-17.424,-21.9536,11,18,-19.844,-25.8116,
RPS3617,42.0,38.0,16.0,26.0,21.0,-15.7784,-21.71176,7,2,7,7,-17.182,-23.4398,0,-15.0619721448,-19.9875966574,176,82,161,190,-16.94,-20.766,20,18,-19.36,-24.624,
LRU3765,41.0,39.0,43.0,13.0,31.0,-14.6813333333,-19.0025333333,15,10,16,11,-14.762,-18.8018,0,-15.0638494624,-19.6011634409,99,48,80,96,-16.94,-19.206,13,18,-18.876,-21.3564,
DFC2060,45.0,42.0,46.0,37.0,27.0,-16.4882666667,-18.8255733333,8,4,5,10,-17.908,-18.4612,1,-15.8702675159,-20.1218140127,75,32,60,86,-17.424,-20.9136,6,18,-24.2,-22.98,
FBM3728,37.0,35.0,39.0,45.0,38.0,-15.5714482759,-20.169337931,14,4,10,10,-17.424,-20.9136,0,-15.1362404372,-19.8209551913,94,41,79,81,-16.456,-20.0984,10,18,-6.776,-17.6664,
OHD2274,37.0,16.0,44.0,22.0,34.0,-13.8857931034,-18.0594206897,19,12,16,13,-12.584,-15.2776,2,-15.1362404372,-19.8209551913,94,41,79,81,-16.456,-20.0984,10,18,-8.712,-25.0168,
DWB0865,48.0,39.0,40.0,48.0,24.0,-14.8749333333,-20.4829066667,13,6,13,9,-16.698,-20.9522,3,-15.0619721448,-19.9875966574,176,82,161,190,-16.94,-20.766,20,18,-18.392,-14.4488,
URC2874,43.0,46.0,30.0,15.0,36.0,-17.0206666667,-20.7212666667,15,4,10,15,-17.666,-20.7274,1,-15.1362404372,-19.8209551913,94,41,79,81,-16.456,-20.0984,10,18,-12.584,-24.6376,
CQS2883,39.0,38.0,18.0,15.0,35.0,-17.1497333333,-20.7606266667,15,4,10,15,-17.666,-20.7274,1,-15.1362404372,-19.8209551913,94,41,79,81,-16.456,-20.0984,10,18,-12.584,-24.6376,
SSA0346,23.0,19.0,21.0,42.0,38.0,-15.4379310345,-20.1644827586,14,7,11,15,-16.456,-22.1784,0,-15.0068387097,-20.0758205279,162,88,162,168,-15.972,-20.9908,18,18,-8.228,-11.8692,
AVH0566,16.0,33.0,18.0,38.0,38.0,-16.0738947368,-19.6260842105,11,5,7,11,-17.908,-18.4612,0,-15.0672304038,-19.2030536817,233,120,200,219,-15.972,-18.3908,20,18,-20.328,-31.6792,
KSW3237,36.0,43.0,36.0,13.0,34.0,-16.7464,-21.90296,10,2,5,11,-19.118,-21.1702,1,-15.0074004684,-19.3375737705,231,113,187,221,-16.456,-18.0184,27,18,-15.488,-30.7232,
SCC2526,45.0,39.0,23.0,39.0,30.0,-15.972,-20.0548,9,4,9,7,-17.908,-21.5812,0,-15.0672304038,-19.2030536817,233,120,200,219,-15.972,-18.3908,20,18,-22.748,-18.8972,
JCC0059,22.0,16.0,42.0,13.0,27.0,0,0,0,0,0,0,0,0,0,-13.4713333333,-21.8748666667,2,1,4,2,-11.132,-23.6748,1,13,-20.328,-19.7192,
ALL0289,16.0,20.0,10.0,14.0,16.0,0,0,0,0,0,0,0,0,0,-15.972,-16.3108,3,2,2,1,-15.004,-14.1956,0,18,-11.132,-13.2748,
MCB0591,38.0,22.0,35.0,45.0,29.0,-13.9069333333,-19.4597066667,7,4,9,11,-13.068,-21.1452,1,-15.0598461538,-20.7476307692,48,21,45,58,-16.456,-21.1384,2,18,-6.776,-23.3864,
EKH0934,40.0,22.0,18.0,41.0,40.0,-16.2462666667,-19.20244,19,7,10,15,-18.15,-17.495,3,-15.0638494624,-19.6011634409,99,48,80,96,-16.94,-19.206,13,18,-8.712,-10.4568,
SCM3950,41.0,17.0,21.0,44.0,29.0,-13.8101333333,-18.87552,15,6,15,18,-15.488,-20.0632,3,-15.0619721448,-19.9875966574,176,82,161,190,-16.94,-20.766,20,18,-16.456,-15.9384,
BMH1069,20.0,24.0,15.0,43.0,25.0,-14.0682666667,-18.0529066667,10,7,9,10,-11.616,-14.9824,2,-14.0493211009,-18.954187156,60,38,65,51,-12.584,-17.3576,9,18,-16.94,-22.846,
SAM2567,23.0,10.0,31.0,15.0,27.0,-15.9374285714,-20.6831142857,7,2,4,8,-17.908,-21.3212,0,-15.0598461538,-20.7476307692,48,21,45,58,-16.456,-21.1384,2,18,-7.744,-13.2816,
JBI0654,40.0,45.0,22.0,37.0,32.0,-15.6663157895,-20.6512631579,9,4,9,9,-17.424,-21.9536,2,-14.6919623529,-19.605712,217,120,212,197,-15.488,-19.2832,40,18,-8.228,-17.0692,
AJW1246,39.0,47.0,20.0,18.0,28.0,-14.9002857143,-18.9925428571,9,5,7,8,-15.246,-16.0894,3,-14.9703037975,-19.678235443,78,38,74,85,-15.972,-20.4708,12,18,-10.648,-13.1272,
CAG3049,37.0,35.0,17.0,39.0,29.0,-14.6168,-18.41952,12,5,9,10,-16.456,-16.9784,1,-15.3290048309,-19.4859207729,108,46,92,111,-16.94,-19.206,12,18,-8.712,-12.0168,
ILK3668,41.0,27.0,30.0,26.0,33.0,-15.5122,-20.33058,9,5,8,9,-17.182,-22.9198,0,-15.0068387097,-20.0758205279,162,88,162,168,-15.972,-20.9908,18,16,-17.908,-26.7812,
ADB1105,39.0,38.0,42.0,37.0,21.0,-14.7061538462,-20.7647692308,6,2,6,4,-16.94,-22.326,0,-14.6876601307,-19.8820052288,78,39,73,69,-15.972,-19.9508,10,13,-19.36,-19.424,
TAE1559,40.0,20.0,42.0,18.0,32.0,-16.6778333333,-21.8993833333,9,5,8,11,-17.908,-24.4412,1,-15.0068387097,-20.0758205279,162,88,162,168,-15.972,-20.9908,18,18,-21.296,-24.6944,
SJR0452,21.0,30.0,47.0,43.0,27.0,-15.3151428571,-20.9390571429,7,4,6,10,-16.698,-20.6922,0,-15.3290048309,-19.4859207729,108,46,92,111,-16.94,-19.206,12,18,-19.844,-26.8516,
NLN0513,44.0,12.0,32.0,37.0,28.0,-15.2621333333,-16.6489866667,12,4,6,8,-16.94,-15.566,2,-14.6876601307,-19.8820052288,78,39,73,69,-15.972,-19.9508,10,18,-16.94,-15.566,
QAS1692,27.0,17.0,44.0,23.0,41.0,-13.9024827586,-18.9252,14,7,15,11,-14.52,-20.028,0,-14.7125591398,-19.3402709677,97,50,91,103,-15.488,-18.5032,8,18,-9.68,-13.872,
LRF0101,33.0,40.0,31.0,17.0,34.0,-13.7214,-17.49646,13,10,13,10,-14.036,-14.9404,1,-15.0672304038,-19.2030536817,233,120,200,219,-15.972,-18.3908,20,18,-7.26,-23.534,
AIP1614,43.0,10.0,16.0,42.0,30.0,-16.6288571429,-19.7611142857,17,6,9,14,-17.908,-18.4612,1,-15.0638494624,-19.6011634409,99,48,80,96,-16.94,-19.206,13,18,-19.844,-14.3716,
MMH2878,17.0,48.0,21.0,39.0,39.0,-16.9884,-20.2954266667,16,4,10,15,-17.666,-19.1674,1,-15.1362404372,-19.8209551913,94,41,79,81,-16.456,-20.0984,10,18,-12.584,-24.6376,
LDW0620,28.0,29.0,47.0,25.0,27.0,-14.1328,-19.0432533333,9,6,8,6,-13.068,-15.4252,1,-14.9703037975,-19.678235443,78,38,74,85,-15.972,-20.4708,12,18,-9.68,-11.272,
BOJ2179,42.0,38.0,40.0,28.0,31.0,-15.4396,-20.4297733333,15,8,14,17,-15.73,-20.137,2,-15.0619721448,-19.9875966574,176,82,161,190,-16.94,-20.766,20,18,-18.392,-20.6888,
KGS3466,47.0,22.0,47.0,50.0,33.0,-15.3711724138,-19.0324,16,8,14,16,-16.456,-17.4984,1,-14.7125591398,-19.3402709677,97,50,91,103,-15.488,-18.5032,8,18,-14.52,-27.308,
YCL0650,20.0,30.0,16.0,10.0,38.0,-16.0484210526,-21.5067368421,8,3,8,9,-18.392,-23.8088,2,-14.6919623529,-19.605712,217,120,212,197,-15.488,-19.2832,40,18,-8.228,-17.0692,
WUH2238,35.0,31.0,10.0,13.0,22.0,-13.9191724138,-21.0461517241,11,7,18,15,-12.1,-21.89,3,-15.0068387097,-20.0758205279,162,88,162,168,-15.972,-20.9908,18,18,-19.36,-21.504,
DGG3429,34.0,16.0,22.0,50.0,38.0,-15.8268,-22.4371866667,9,4,10,18,-17.182,-25.5198,2,-15.6659027027,-20.6753989189,81,34,72,93,-17.424,-21.9536,11,16,-19.844,-25.8116,
KLM2448,42.0,11.0,38.0,25.0,27.0,-13.4137142857,-19.2820571429,7,5,9,4,-12.342,-18.8438,1,-14.0493211009,-18.954187156,60,38,65,51,-12.584,-17.3576,9,18,-18.876,-21.8764,
RGR0706,20.0,15.0,23.0,37.0,30.0,-15.2587368421,-19.8153894737,9,5,10,5,-15.004,-20.1756,1,-14.6919623529,-19.605712,217,120,212,197,-15.488,-19.2832,40,18,-17.908,-25.7412,
SDE2662,10.0,45.0,49.0,37.0,29.0,-15.8191578947,-19.1652421053,10,4,8,13,-15.972,-17.8708,1,-14.6919623529,-19.605712,217,120,212,197,-15.488,-19.2832,40,18,-14.52,-23.148,
MCK0435,24.0,31.0,20.0,40.0,21.0,0,0,0,0,0,0,0,0,0,-13.9553333333,-15.9558,4,3,4,1,-13.068,-12.3052,0,18,-8.712,-8.8968,
RJF3634,42.0,45.0,19.0,44.0,24.0,-14.1528275862,-20.9560275862,12,8,18,12,-12.1,-22.93,2,-15.0619721448,-19.9875966574,176,82,161,190,-16.94,-20.766,20,13,-9.68,-24.792,
RXN2265,41.0,19.0,43.0,17.0,29.0,-13.8357241379,-18.1338068966,19,12,16,14,-12.584,-15.2776,2,-15.1362404372,-19.8209551913,94,41,79,81,-16.456,-20.0984,10,18,-8.712,-25.0168,
ZNA0921,40.0,17.0,35.0,40.0,28.0,-16.2390344828,-20.2474068966,14,5,9,15,-17.424,-20.9136,4,-15.1362404372,-19.8209551913,94,41,79,81,-16.456,-20.0984,10,18,-4.84,-17.076,
LAW1407,49.0,38.0,42.0,13.0,29.0,-14.7781333333,-17.3680533333,8,5,8,8,-15.004,-15.4956,0,-15.0074004684,-19.3375737705,231,113,187,221,-16.456,-18.0184,27,18,-10.164,-21.2996,
DJH0971,45.0,39.0,44.0,22.0,24.0,-14.2941333333,-17.93112,18,12,18,19,-14.036,-16.7604,2,-14.7125591398,-19.3402709677,97,50,91,103,-15.488,-18.5032,8,18,-21.296,-28.3344,
JUL1835,38.0,30.0,43.0,39.0,25.0,-15.5202666667,-18.3223733333,10,6,8,5,-15.004,-16.5356,0,-15.0672304038,-19.2030536817,233,120,200,219,-15.972,-18.3908,20,18,-22.748,-29.2972,
MKN3375,30.0,30.0,14.0,36.0,23.0,-14.8704827586,-20.2604,13,5,13,13,-15.972,-22.0308,3,-15.1362404372,-19.8209551913,94,41,79,81,-16.456,-20.0984,10,18,-17.908,-14.3012,
LJH2619,10.0,21.0,23.0,23.0,32.0,-15.3804444444,-24.4504,1,1,4,2,-17.908,-25.7412,0,-14.6919623529,-19.605712,217,120,212,197,-15.488,-19.2832,40,18,-17.908,-25.7412,
XIW2655,21.0,20.0,50.0,25.0,33.0,-16.456,-19.6878736842,9,3,7,12,-17.424,-22.4736,1,-14.6919623529,-19.605712,217,120,212,197,-15.488,-19.2832,40,18,-14.52,-23.148,
JJB2367,41.0,34.0,29.0,24.0,32.0,-16.3269333333,-20.8737066667,15,6,9,18,-18.15,-19.835,3,-14.7125591398,-19.3402709677,97,50,91,103,-15.488,-18.5032,8,18,-7.26,-12.094,
OUH0741,35.0,17.0,41.0,43.0,34.0,-16.6288571429,-19.5939714286,7,2,4,8,-17.908,-20.0212,1,-15.8702675159,-20.1218140127,75,32,60,86,-17.424,-20.9136,6,18,-17.908,-23.1412,
SER2158,12.0,38.0,41.0,32.0,32.0,-16.1656,-20.21784,10,4,7,11,-17.908,-21.8412,1,-15.0619721448,-19.9875966574,176,82,161,190,-16.94,-20.766,20,18,-9.196,-12.1644,
HLS2733,33.0,36.0,39.0,19.0,28.0,-16.0688,-26.84432,0,0,3,3,-17.908,-26.7812,1,-15.0074004684,-19.3375737705,231,113,187,221,-16.456,-18.0184,27,18,-15.972,-25.1508,
JEM0546,44.0,48.0,38.0,43.0,33.0,-15.1422857143,-17.7663428571,9,4,6,8,-15.488,-15.3832,1,-15.0672304038,-19.2030536817,233,120,200,219,-15.972,-18.3908,20,18,-10.164,-26.4996,
RHF0046,18.0,14.0,18.0,26.0,33.0,-16.0229473684,-20.7052842105,8,4,7,11,-18.392,-22.7688,1,-15.3290048309,-19.4859207729,108,46,92,111,-16.94,-19.206,12,18,-18.392,-24.8488,
MND1058,42.0,35.0,44.0,14.0,35.0,-17.2202105263,-19.1819789474,11,4,7,8,-19.844,-18.0116,3,-15.3290048309,-19.4859207729,108,46,92,111,-16.94,-19.206,12,8,-19.844,-19.0516,
AAS3428,36.0,35.0,19.0,44.0,21.0,-15.5202666667,-22.4477066667,9,4,11,19,-16.698,-25.3722,3,-15.6659027027,-20.6753989189,81,34,72,93,-17.424,-21.9536,11,18,-19.844,-25.8116,
JRB1080,41.0,42.0,22.0,22.0,25.0,-13.6557142857,-21.8072857143,6,4,8,7,-13.552,-24.1528,0,-14.6876601307,-19.8820052288,78,39,73,69,-15.972,-19.9508,10,18,-10.164,-12.9796,
LCH1789,36.0,35.0,20.0,17.0,23.0,-15.8603076923,-20.9167384615,5,3,6,4,-16.94,-22.326,0,-14.0493211009,-18.954187156,60,38,65,51,-12.584,-17.3576,9,18,-20.812,-26.6268,
SSA1793,41.0,26.0,34.0,14.0,28.0,-13.8343333333,-21.8555666667,4,2,6,6,-14.278,-23.3342,1,-14.6876601307,-19.8820052288,78,39,73,69,-15.972,-19.9508,10,18,-11.132,-25.2348,
GWM3260,19.0,46.0,18.0,18.0,31.0,-15.3861052632,-19.0058105263,10,6,7,12,-17.424,-15.7136,1,-15.0619721448,-19.9875966574,176,82,161,190,-16.94,-20.766,20,18,-10.164,-11.4196,
ACW0426,34.0,15.0,18.0,30.0,39.0,-14.6813333333,-17.9105333333,19,12,17,18,-14.52,-16.388,2,-14.7125591398,-19.3402709677,97,50,91,103,-15.488,-18.5032,8,18,-21.296,-28.3344,
MEB2241,24.0,20.0,39.0,34.0,27.0,-14.1027586207,-20.7255862069,12,8,18,15,-12.1,-21.89,3,-15.0068387097,-20.0758205279,162,88,162,168,-15.972,-20.9908,18,18,-19.36,-21.504,
TTB0471,44.0,45.0,22.0,34.0,27.0,-14.2088571429,-17.6302571429,9,3,8,7,-14.52,-16.128,1,-14.0493211009,-18.954187156,60,38,65,51,-12.584,-17.3576,9,18,-18.876,-15.1164,
PSG1938,43.0,20.0,50.0,35.0,34.0,-16.6288571429,-19.8911142857,6,3,6,6,-17.908,-21.3212,0,-14.9703037975,-19.678235443,78,38,74,85,-15.972,-20.4708,12,12,-14.52,-20.028,
FVK1623,46.0,43.0,33.0,41.0,30.0,-16.0584285714,-19.6057285714,17,6,10,14,-17.908,-18.4612,1,-15.0638494624,-19.6011634409,99,48,80,96,-16.94,-19.206,13,18,-19.844,-14.3716,
SHT3548,22.0,17.0,36.0,36.0,32.0,-16.3070769231,-19.6929846154,7,3,5,5,-16.94,-18.166,0,-15.0598461538,-20.7476307692,48,21,45,58,-16.456,-21.1384,2,18,-8.712,-14.6168,
NEW2490,39.0,24.0,42.0,23.0,31.0,-13.4229333333,-20.6987733333,5,5,9,8,-11.616,-22.7824,0,-15.0672304038,-19.2030536817,233,120,200,219,-15.972,-18.3908,20,18,-17.424,-22.9936,
JSH0887,16.0,34.0,17.0,40.0,27.0,-15.1875862069,-20.124,14,7,12,16,-16.456,-22.1784,0,-15.0068387097,-20.0758205279,162,88,162,168,-15.972,-20.9908,18,18,-8.228,-11.8692,
NNF3968,22.0,18.0,38.0,23.0,30.0,-14.5964210526,-21.2281473684,7,2,8,5,-15.972,-23.0708,2,-15.0068387097,-20.0758205279,162,88,162,168,-15.972,-20.9908,18,18,-19.36,-21.504,
VZG2484,42.0,12.0,33.0,18.0,29.0,-13.9069333333,-17.96904,10,8,9,9,-11.132,-15.3548,1,-15.0672304038,-19.2030536817,233,120,200,219,-15.972,-18.3908,20,18,-6.776,-15.5864,
MAC3214,37.0,38.0,16.0,37.0,33.0,-15.7991428571,-19.3038,9,4,6,5,-16.94,-17.906,1,-15.0074004684,-19.3375737705,231,113,187,221,-16.456,-18.0184,27,18,-19.36,-13.184,
TAD1414,24.0,18.0,32.0,18.0,28.0,-15.4234666667,-17.39152,8,4,7,8,-15.972,-15.7908,0,-15.0074004684,-19.3375737705,231,113,187,221,-16.456,-18.0184,27,18,-10.164,-21.2996,
KSM1518,20.0,32.0,23.0,47.0,29.0,-15.6009333333,-18.6069733333,20,9,12,17,-16.94,-17.386,2,-15.0619721448,-19.9875966574,176,82,161,190,-16.94,-20.766,20,18,-19.844,-15.9316,
LXG2919,40.0,20.0,45.0,44.0,29.0,-13.5036,-21.3473733333,9,7,15,17,-14.036,-23.2604,5,-15.0638494624,-19.6011634409,99,48,80,96,-16.94,-19.206,13,18,-21.78,-18.082,
MCW0674,21.0,29.0,17.0,13.0,20.0,-17.0690666667,-20.70136,7,3,5,7,-17.908,-22.6212,1,-14.6919623529,-19.605712,217,120,212,197,-15.488,-19.2832,40,18,-8.228,-12.9092,
LXC0839,18.0,13.0,50.0,45.0,32.0,-14.8346,-20.66994,10,5,8,15,-17.182,-21.3598,0,-15.0619721448,-19.9875966574,176,82,161,190,-16.94,-20.766,20,18,-16.94,-19.206,
RDW0957,45.0,50.0,24.0,38.0,39.0,-15.8551724138,-19.0903448276,14,5,10,14,-17.908,-21.0612,2,-15.6659027027,-20.6753989189,81,34,72,93,-17.424,-21.9536,11,18,-8.228,-20.1892,
AKS0298,36.0,38.0,40.0,17.0,46.0,-14.8910666667,-21.02516,12,6,13,8,-16.698,-21.9922,3,-15.0619721448,-19.9875966574,176,82,161,190,-16.94,-20.766,20,18,-20.812,-18.3068,
AMS0630,21.0,35.0,41.0,40.0,38.0,-12.9066666667,-18.5653333333,9,5,9,8,-11.616,-14.4624,1,-14.9703037975,-19.678235443,78,38,74,85,-15.972,-20.4708,12,18,-16.456,-16.4584,
GYS2461,23.0,19.0,27.0,19.0,15.0,-14.5845333333,-20.3943466667,7,4,7,4,-15.488,-21.8832,1,-14.6876601307,-19.8820052288,78,39,73,69,-15.972,-19.9508,10,18,-7.26,-13.654,
REB0123,36.0,40.0,17.0,16.0,31.0,-16.2946666667,-20.5114222222,8,4,8,11,-17.666,-23.0674,2,-15.0672304038,-19.2030536817,233,120,200,219,-15.972,-18.3908,20,18,-10.648,-25.0872,
RCW2838,41.0,40.0,10.0,26.0,31.0,-15.0766,-17.72774,13,8,10,14,-15.972,-17.3508,0,-15.0068387097,-20.0758205279,162,88,162,168,-15.972,-20.9908,18,18,-4.84,-14.476,
YSC1691,16.0,42.0,49.0,44.0,31.0,-13.4852413793,-18.4214068966,15,8,16,11,-11.616,-18.1024,0,-14.7125591398,-19.3402709677,97,50,91,103,-15.488,-18.5032,8,18,-9.68,-13.872,
ASH0142,37.0,48.0,33.0,42.0,29.0,-13.068,-19.3078666667,7,4,10,11,-10.648,-20.4072,1,-15.0598461538,-20.7476307692,48,21,45,58,-16.456,-21.1384,2,18,-6.776,-23.3864,
AAT2913,41.0,37.0,17.0,37.0,28.0,-13.2293333333,-21.3850666667,9,7,16,17,-12.1,-22.67,4,-15.0638494624,-19.6011634409,99,48,80,96,-16.94,-19.206,13,14,-21.78,-18.082,
EUC1051,50.0,18.0,18.0,15.0,30.0,-17.6532631579,-19.2866736842,11,3,6,8,-19.844,-18.0116,4,-15.3290048309,-19.4859207729,108,46,92,111,-16.94,-19.206,12,18,-19.844,-19.0516,
FNW3564,21.0,19.0,38.0,32.0,30.0,-13.9634,-17.72626,14,7,11,12,-13.552,-16.3528,3,-14.6919623529,-19.605712,217,120,212,197,-15.488,-19.2832,40,11,-8.712,-18.2568,
YFT1382,29.0,40.0,27.0,43.0,34.0,-13.8101333333,-20.8861866667,5,2,8,9,-13.552,-21.8128,0,-15.8702675159,-20.1218140127,75,32,60,86,-17.424,-20.9136,6,18,-7.26,-21.454,
SDC2793,44.0,36.0,16.0,18.0,29.0,-15.6153684211,-19.6778315789,8,3,8,8,-17.424,-20.9136,1,-15.0619721448,-19.9875966574,176,82,161,190,-16.94,-20.766,20,18,-18.392,-13.4088,
NHR2050,47.0,20.0,19.0,36.0,40.0,-16.8017142857,-22.2838285714,6,0,3,6,-17.666,-23.0674,0,-15.8702675159,-20.1218140127,75,32,60,86,-17.424,-20.9136,6,18,-15.488,-23.4432,
JSH1843,43.0,42.0,32.0,15.0,34.0,-17.5853333333,-19.6801333333,9,1,2,7,-17.908,-20.0212,2,-15.0672304038,-19.2030536817,233,120,200,219,-15.972,-18.3908,20,18,-20.812,-20.9068,
YAV0093,37.0,37.0,29.0,30.0,32.0,-14.3125714286,-18.9618857143,9,5,6,8,-16.456,-17.2384,0,-15.0672304038,-19.2030536817,233,120,200,219,-15.972,-18.3908,20,18,-8.228,-23.8292,
HIF0482,19.0,45.0,45.0,18.0,30.0,-14.8657142857,-18.0905714286,9,6,8,6,-12.584,-15.2776,1,-14.6876601307,-19.8820052288,78,39,73,69,-15.972,-19.9508,10,11,-21.296,-28.3344,
ARH2097,42.0,17.0,48.0,18.0,27.0,-16.6173333333,-18.1369333333,10,3,4,7,-18.392,-17.0488,0,-15.0074004684,-19.3375737705,231,113,187,221,-16.456,-18.0184,27,18,-8.712,-14.0968,
